Month,Associate ID,Associate Name,Grade Description,OnOff
6/1/2017,453574,AYNE      S,Programmer Analyst,Offshore
6/1/2017,611963,IRGINIA    C,Programmer Analyst,Offshore
6/1/2017,616524,AYNE     Thangavel,Programmer Analyst,Offshore
6/1/2017,659731,ALTER    D,Programmer Analyst,Offshore
6/1/2017,191849,ILLIARaj,Programmer Analyst,Offshore
6/1/2017,628596,AYNE     Dewangan,Programmer Analyst,Offshore
6/1/2017,396500,ALTEJoseph,Programmer Analyst,Offshore
6/1/2017,902027,ESLEY   GENPotlacheruvu,Programmer Analyst,Offshore
6/1/2017,216686,IRGINKonda,Programmer Analyst,Offshore
6/1/2017,522401,OLANDA M,Programmer Analyst,Offshore
6/1/2017,688896,IRGINIKishore,Programmer Analyst,Offshore
6/1/2017,576175,ILLISajan,Programmer Analyst,Offshore
6/1/2017,600772,ILLIAMAkkineni,Associate,Onsite
6/1/2017,101306,OLANDASuryawanshi,Programmer Analyst,Offshore
6/1/2017,623264,IVIAN  Chakraborty,Associate,Offshore
6/1/2017,507553,ENDY   Sapkal,Programmer Analyst,Offshore
6/1/2017,489245,ILMA    HEATHSundar,Associate,Offshore
6/1/2017,922098,ALTER  Kumar,Associate,Offshore
6/1/2017,327628,IRGINIA Thummepally,Associate,Offshore
6/1/2017,448114,ERALDOM R,Programmer Analyst,Offshore
6/1/2017,709845,ILMA    Sivakumar,Programmer Analyst,Offshore
6/1/2017,414163,IRGINIAKulkarni,Programmer Analyst,Offshore
6/1/2017,794410,IRGINJha,Programmer Analyst,Offshore
6/1/2017,116300,ENDELL   G,Programmer Analyst,Offshore
6/1/2017,631936,UN,Programmer Analyst,Offshore
6/1/2017,547817,IVIAN   R Hebbar,Programmer Analyst,Offshore
6/1/2017,507461,IRGINIA  HEATHS,Associate,Offshore
6/1/2017,382457,IRGINIA  M Sobarad,Programmer Analyst,Offshore
6/1/2017,595098,AYNE      R,Programmer Analyst,Offshore
6/1/2017,240920,VONNE     Dharmar,Associate,Offshore
6/1/2017,886854,ILMA   Kumar,Associate,Offshore
6/1/2017,248459,IRGINIKumar,Associate,Offshore
6/1/2017,402179,AYNE         Patel,Senior Manager,Onsite
6/1/2017,272422,ILMA   S,Programmer Analyst,Offshore
6/1/2017,426853,ENDELL HEATHMishra,Programmer Analyst,Offshore
6/1/2017,564871,IRGINIA  S,Programmer Analyst,Offshore
6/1/2017,830022,ILLIE   Aranganathan,Programmer Analyst,Offshore
6/1/2017,895095,ILLIE R,Programmer Analyst,Offshore
6/1/2017,763961,ILLIE Reeger,Senior Manager,Onsite
6/1/2017,276278,IRGINISingla,Manager,Offshore
6/1/2017,644249,ILMA      L,Senior Associate,Offshore
6/1/2017,680850,AYNE  Moide Sakalle,Associate,Offshore
6/1/2017,280378,VONNE  RAMON  Thota,Associate,Offshore
6/1/2017,953794,VONNE  S,Associate,Offshore
6/1/2017,892790,ILLAKumar,Associate,Offshore
6/1/2017,841047,IRGINI HEATHPoddar,Associate,Offshore
6/1/2017,337078,IVIAN  S,Associate,Offshore
6/1/2017,956171,IRGINIA Madupu,Associate,Offshore
6/1/2017,129487,VONNE        Nagappan,Manager,Offshore
6/1/2017,176389,UN,Associate,Offshore
6/1/2017,470385,IRGINIGore,Senior Associate,Offshore
6/1/2017,265641,OLUMJavid,Associate,Offshore
6/1/2017,684866,ILLIE       B,Associate,Offshore
6/1/2017,267149,ILLIE  Rafi,Manager,Offshore
6/1/2017,364011,ILMA  Das,Associate,Offshore
6/1/2017,273157,IRGINIAKaikati,Programmer Analyst,Offshore
6/1/2017,106852,ESLEY DARAbdul munaf,Associate,Offshore
6/1/2017,711334,VONNE  CAMEKota,Associate,Offshore
6/1/2017,175048,VONNEGhosh,Associate,Offshore
6/1/2017,777658,IRGINIA  Jaganathan,Associate,Offshore
6/1/2017,184599,IRGINIAGandla,Senior Associate,Offshore
6/1/2017,232274,ENDELThanuKrishnan,Programmer Analyst,Offshore
6/1/2017,361845,ILLIE Radhakrishnan,Associate,Offshore
6/1/2017,618294,ENDELL HEATHAvula Jayaram,Senior Associate,Onsite
6/1/2017,409957,IRGINIRai,Manager,Onsite
6/1/2017,426051,ILMA   Raja R,Senior Associate,Offshore
6/1/2017,258113,IRGINIA      Varatharaj,Associate,Offshore
6/1/2017,983123,ENDELL  HEATHSahoo,Senior Associate,Onsite
6/1/2017,998239,ILMA   Ksm,Senior Associate,Offshore
6/1/2017,247266,IRGISudhagar,Senior Associate,Offshore
6/1/2017,765642,ILLIE BRUCE Kotla,Associate,Offshore
6/1/2017,882052,ILBUR     Ghosh,Programmer Analyst,Offshore
6/1/2017,340858,ESLEY Bajpai,Programmer Analyst,Offshore
6/1/2017,903240,IRGINIA  Abhishek,Programmer Analyst,Offshore
6/1/2017,426367,ENDELParveen,Programmer Analyst,Offshore
6/1/2017,464502,IVIAN   Kumar,Programmer Analyst,Offshore
6/1/2017,691051,ESLEY  Shipra,Programmer Analyst,Offshore
6/1/2017,640013,ILMA   Gargava,Programmer Analyst,Offshore
6/1/2017,962873,IVIAN  Sharma,Programmer Analyst,Offshore
6/1/2017,441826,ERALDO Jadhav,Programmer Analyst,Offshore
6/1/2017,128856,IRGIJain,Programmer Analyst,Offshore
6/1/2017,373779,IRGINIChopra,Programmer Analyst,Offshore
6/1/2017,363997,ILMA  Roy,Programmer Analyst,Offshore
6/1/2017,195356,ILLARBhambri,Programmer Analyst,Offshore
6/1/2017,986153,IRGINIA Bhamrah,Programmer Analyst,Offshore
6/1/2017,933831,IRGINGarg,Programmer Analyst,Offshore
6/1/2017,849884,VONNE Ludhani,Programmer Analyst,Offshore
6/1/2017,647353,IVIASharma,Programmer Analyst,Offshore
6/1/2017,904180,IVIAN  Varshney,Programmer Analyst,Offshore
6/1/2017,419870,OLANDA  Shukla,Programmer Analyst,Offshore
6/1/2017,110179,ALTER Sharma,Programmer Analyst,Offshore
6/1/2017,918443,ESLEGupta,Programmer Analyst,Offshore
6/1/2017,836749,VONNE  Mukadam,Programmer Analyst,Offshore
6/1/2017,117277,OLANDAKhan,Programmer Analyst,Offshore
6/1/2017,601727,AYNE  Chourey,Programmer Analyst,Offshore
6/1/2017,565448,AYNE   Baderia,Programmer Analyst,Offshore
6/1/2017,695834,IRGINIShukla,Programmer Analyst,Offshore
6/1/2017,869990,IRGINIA  Singh,Programmer Analyst,Offshore
6/1/2017,508938,ENDELLMahajan,Programmer Analyst,Offshore
6/1/2017,336556,IVIAN   Singh,Programmer Analyst,Offshore
6/1/2017,364763,IVIAN   Kushwaha,Programmer Analyst,Offshore
6/1/2017,221484,IVIAN   Patil,Programmer Analyst,Offshore
6/1/2017,695466,AYNE    S,Associate,Offshore
6/1/2017,246248,IRGINIA Reddy Nandarapu,Senior Associate,Offshore
6/1/2017,173323,IRGINIAMandal,Programmer Analyst,Offshore
6/1/2017,619732,IRGINIA Pal,Programmer Analyst,Offshore
6/1/2017,757067,VONNE Kumar,Programmer Analyst,Offshore
6/1/2017,477266,ALTER    Das,Programmer Analyst,Offshore
6/1/2017,424655,IRGINRathore,Programmer Analyst,Offshore
6/1/2017,375089,IRGINIARathour,Programmer Analyst,Offshore
6/1/2017,409735,IRGINIBaranwal,Programmer Analyst,Offshore
6/1/2017,538182,IRGKumar,Programmer Analyst,Offshore
6/1/2017,604489,IRGINIPal,Programmer Analyst,Offshore
6/1/2017,306844,IRGINBhardwaj,Programmer Analyst,Offshore
6/1/2017,277248,ILMA  Parashar,Programmer Analyst,Offshore
6/1/2017,454190,IRGINIAChandra,Programmer Analyst,Offshore
6/1/2017,106162,OLUMBUS Kella,Programmer Analyst,Offshore
6/1/2017,457866,IRGINIA Anand,Associate,Offshore
6/1/2017,913194,IRGINIA           Chockalingam,Manager,Onsite
6/1/2017,582078,IRGINIASharma,Senior Associate,Onsite
6/1/2017,577653,ENDELL Price,Senior Manager,Onsite
6/1/2017,742503,OLANRay,Senior Associate,Offshore
6/1/2017,372197,IRGINIA HOWARSankar,Associate,Offshore
6/1/2017,620542,VONNESaurabh,Associate,Offshore
6/1/2017,671679,IRGINIThomas,Manager,Offshore
6/1/2017,583940,IRGIMaraka,Associate,Offshore
6/1/2017,313664,VONNE Sharieff,Associate,Offshore
6/1/2017,531091,VONNE Shah,Associate,Offshore
6/1/2017,813893,IRGINISannyasi,Senior Manager,Offshore
6/1/2017,644062,ENDELSingh,Senior Manager,Onsite
6/1/2017,654931,ILLIE Hazra,Manager,Offshore
6/1/2017,154772,IRGINIA   A,Associate,Offshore
6/1/2017,699169,ENDELL Estis,Senior Manager,Onsite
6/1/2017,554095,ILMA DON   Singareddy,Senior Associate,Offshore
6/1/2017,450062,IRGINISukumaran,Associate,Offshore
6/1/2017,812710,ILLADey,Programmer Analyst,Offshore
6/1/2017,554067,ENDELLJain,Programmer Analyst,Offshore
6/1/2017,218431,ILMA   Kumari,Programmer Analyst,Offshore
6/1/2017,932388,VONNHalwasia,Programmer Analyst,Offshore
6/1/2017,230148,IRGINIA    Raman,Senior Associate,Offshore
6/1/2017,459710,ENDELL HEATHK,Senior Associate,Offshore
6/1/2017,297047,AYNE    HEATHReddy S,Associate,Offshore
6/1/2017,298972,OLLakshminarayanan,Director,Offshore
6/1/2017,720312,ALTER  Singh,Senior Associate,Offshore
6/1/2017,508556,VONNESinghal,Associate,Offshore
6/1/2017,895062,IRGINKhushalani,Manager,Onsite
6/1/2017,425115,ILLIASinha,Senior Associate,Offshore
6/1/2017,127793,ENDELLModak,Senior Associate,Offshore
6/1/2017,499483,IRGINIA  Kandula,Associate,Offshore
6/1/2017,457941,IRGINIAJinaselvam,Senior Associate,Offshore
6/1/2017,420186,IRGINIADesigan,Programmer Analyst,Offshore
6/1/2017,134783,IRGINIA    Azhagumurugan,Programmer Analyst,Offshore
6/1/2017,154319,AYNE  COURTSailappay Tippusa,Programmer Analyst,Offshore
6/1/2017,165235,ILMAPrasad R,Programmer Analyst,Offshore
6/1/2017,924320,ILLASharma,Associate,Offshore
6/1/2017,363019,IVIAN   Lokhande,Senior Associate,Onsite
6/1/2017,116331,VONNEHalder,Senior Associate,Offshore
6/1/2017,348678,IRGINIPoojary,Senior Manager,Offshore
6/1/2017,903546,UN EVELYN     GEN,Associate,Offshore
6/1/2017,857294,IRGINIAKX,Associate,Offshore
6/1/2017,129307,ALTERDsouza,Senior Associate,Offshore
6/1/2017,504160,ILBUPathak,Senior Associate,Offshore
6/1/2017,726639,ILLIE  R,Programmer Analyst,Offshore
6/1/2017,101778,IRGINIA  Mohan,Programmer Analyst,Offshore
6/1/2017,150840,IRG JIM   Balaji,Programmer Analyst,Offshore
6/1/2017,213798,ILLARD  J,Programmer Analyst,Offshore
6/1/2017,373072,ILLIE ROBK,Programmer Analyst,Offshore
6/1/2017,330011,ALTER    Giri,Associate,Onsite
6/1/2017,370322,IRGINIAS,Associate,Offshore
6/1/2017,897132,ENDELL Gaurav,Associate,Offshore
6/1/2017,904579,IRGINIAR,Senior Associate,Offshore
6/1/2017,223311,ALLACE    Ollepu,Associate,Offshore
6/1/2017,277442,VONNE     Rao,Associate,Offshore
6/1/2017,603477,ENDELLJyothi,Associate,Offshore
6/1/2017,686430,ALTER      Durairaj,Manager,Onsite
6/1/2017,289861,IRGINIA KIM     Sangapillai,Associate,Offshore
6/1/2017,344472,AYNE   M,Associate,Offshore
6/1/2017,781112,ILLIEPandey,Manager,Offshore
6/1/2017,307846,ILMA      Sellamuthu,Programmer Analyst,Offshore
6/1/2017,619260,AYNE       Selvaraj,Associate,Offshore
6/1/2017,173658,ILMA   BRUCE S,Senior Manager,Offshore
6/1/2017,268096,ILLIE   OPAL  James,Senior Associate,Offshore
6/1/2017,287744,IRGINIGovindasamy,Associate,Offshore
6/1/2017,637840,ALTER YChandran,Programmer Analyst,Offshore
6/1/2017,170331,ALTER Selvaraj,Programmer Analyst,Offshore
6/1/2017,260851,ILLI MICHE JOSM,Programmer Analyst,Offshore
6/1/2017,235931,IRGINIA ROBN,Programmer Analyst,Offshore
6/1/2017,107529,ILLIE Malika,Programmer Analyst,Offshore
6/1/2017,192053,IRGINIA        S N,Programmer Analyst,Offshore
6/1/2017,263964,ENDELManoharan,Programmer Analyst,Offshore
6/1/2017,775020,IRGINIA Kabilan,Programmer Analyst,Offshore
6/1/2017,765079,IRGINIA   S,Programmer Analyst,Offshore
6/1/2017,174551,IRGINManoharan,Programmer Analyst,Offshore
6/1/2017,231735,IRGINIAKanagaraj,Programmer Analyst,Offshore
6/1/2017,331173,ILLIE     S,Programmer Analyst,Offshore
6/1/2017,990332,IRGINIA    S,Programmer Analyst,Offshore
6/1/2017,361228,ILLIE  Baskaran,Programmer Analyst,Offshore
6/1/2017,576978,UNK V LILLIE   ,Associate,Offshore
6/1/2017,139473,IRGINIASelvam,Associate,Offshore
6/1/2017,104970,IRGINIAGanesan,Associate,Offshore
6/1/2017,488282,ILLIA HEATHBhupathi,Associate,Offshore
6/1/2017,793097,HET        R,Senior Associate,Offshore
6/1/2017,664018,ALTER     F,Programmer Analyst,Offshore
6/1/2017,570795,ILLIAM Maiti,Manager,Offshore
6/1/2017,976143,IRGINIAToomu,Senior Manager,Onsite
6/1/2017,226188,IRGINIA     SUZANNES,Senior Associate,Offshore
6/1/2017,829728,ILLIE     HJ,Programmer Analyst,Offshore
6/1/2017,777965,IRGINIA Kirupakaran,Senior Associate,Offshore
6/1/2017,771737,IVIAN   Mali,Senior Associate,Offshore
6/1/2017,752258,VONNE    M,Associate,Offshore
6/1/2017,762137,OLUMKamarajugadda,Senior Associate,Offshore
6/1/2017,478406,IRGINI RAMON  H,Associate,Offshore
6/1/2017,177726,IRGINIA HEATHSubramaniam,Associate,Offshore
6/1/2017,807699,IRGINILakka,Associate,Offshore
6/1/2017,440875,ILLIE   Manam,Programmer Analyst,Offshore
6/1/2017,746363,IRGINIA Mangane,Associate,Offshore
6/1/2017,737974,ENDELLSrivastava,Associate,Offshore
6/1/2017,606039,IRGINAgrawal,Associate,Offshore
6/1/2017,232174,ENDEDas,Senior Associate,Offshore
6/1/2017,296050,AYNE   Patil,Associate,Offshore
6/1/2017,136430,ALTER  Kumar,Programmer Analyst,Offshore
6/1/2017,690278,AYNE      Chougala,Associate,Offshore
6/1/2017,821625,ILLIAMMukherjee,Associate,Offshore
6/1/2017,835022,ENDELL  Ballabh,Senior Associate,Offshore
6/1/2017,980570,ALTER Joseph,Associate,Offshore
6/1/2017,277609,VONNE   Dey,Senior Associate,Offshore
6/1/2017,339642,VONNE Pasupuleti,Senior Manager,Onsite
6/1/2017,484910,ILMA    T,Associate,Offshore
6/1/2017,314647,ENDELL    Rout,Associate,Offshore
6/1/2017,650037,ILMA     TONI S,Associate,Offshore
6/1/2017,679465,ILMA    Varade,Associate,Offshore
6/1/2017,807019,VONNEChirravuri,Senior Manager,Offshore
6/1/2017,160983,ILMA  Mahapatro,Associate,Offshore
6/1/2017,865870,ILMA    Mukherjee,Senior Manager,Offshore
6/1/2017,786506,ACHARYShirale,Manager,Offshore
6/1/2017,359053,IRGINIA Kichenamourty,Senior Manager,Offshore
6/1/2017,772201,ILMA     R,Senior Associate,Offshore
6/1/2017,590822,IRGINIA Venkatachari,Manager,Onsite
6/1/2017,183046,IRGINISingh,Senior Associate,Offshore
6/1/2017,505952,ILLIE    Parua,Associate,Offshore
6/1/2017,742820,ENDELDivakaran,Associate,Offshore
6/1/2017,995969,ALTER        TONI Tadur,Senior Associate,Onsite
6/1/2017,294462,IRGINIAP,Senior Associate,Offshore
6/1/2017,253749,AYNE      K K S,Manager,Offshore
6/1/2017,451541,ILLRishi Kumar,Senior Associate,Onsite
6/1/2017,962229,IRGINIA  V,Associate,Offshore
6/1/2017,639707,ALTER   Mukherjee,Programmer Analyst,Offshore
6/1/2017,116922,ILMA      Azhagar,Associate,Offshore
6/1/2017,254910,ALTER   Shevkari,Manager,Offshore
6/1/2017,391292,ILLIAMPanda,Senior Associate,Offshore
6/1/2017,838125,ALTER   BRUCE Samudrala,Senior Associate,Offshore
6/1/2017,618618,IRGINIA SIDNEY      Murthy,Senior Associate,Offshore
6/1/2017,216932,ILMA     Veluru,Senior Manager,Offshore
6/1/2017,907987,IRGINPaul,Senior Manager,Offshore
6/1/2017,457019,IRGINIA Solanke,Programmer Analyst,Offshore
6/1/2017,639716,IRGINPaul,Associate,Offshore
6/1/2017,513914,IVIAN   Marecharla,Associate,Offshore
6/1/2017,127026,AYNE  Udani,Senior Associate,Offshore
6/1/2017,969646,IRGINIChera,Senior Associate,Offshore
6/1/2017,590436,ALTERDuveillaume,Programmer,Onsite
6/1/2017,761611,ILLIAMPitchika,Senior Associate,Onsite
6/1/2017,155907,ILLIE     Mahendran,Associate,Onsite
6/1/2017,599820,OLUMBUS Venugopal,Senior Manager,Onsite
6/1/2017,956014,IRGINIA     Venkatraman,Associate Director,Offshore
6/1/2017,393856,ILMA     Paul,Programmer Analyst,Offshore
6/1/2017,976937,IRGININahak,Associate,Offshore
6/1/2017,317352,ALTESinha,Programmer Analyst,Offshore
6/1/2017,497338,UN JIM     ,Associate,Offshore
6/1/2017,119807,IRG JIM     Katragadda,Programmer Analyst Trainee,Offshore
6/1/2017,459512,ENDELL  TONI Mule,Programmer Analyst Trainee,Offshore
6/1/2017,406049,ILMA      Arrabothu,Programmer Analyst,Offshore
6/1/2017,175366,VONNE  Naik,Programmer Analyst,Offshore
6/1/2017,647601,ILMA   PG,Senior Associate,Offshore
6/1/2017,377192,IRGINIA G,Senior Associate,Offshore
6/1/2017,730596,ENDELBajaj,Manager,Offshore
6/1/2017,222760,IRGININarayanan,Senior Manager,Offshore
6/1/2017,560058,ILMA BRUCE   Manoj,Senior Associate,Offshore
6/1/2017,320996,IRGINIA  Sarkar,Senior Manager,Onsite
6/1/2017,889105,IRGIN HEATHAlladi Ram,Manager,Onsite
6/1/2017,153663,ENDELL    Roy,Associate,Offshore
6/1/2017,206873,IRGINIAM,Senior Associate,Offshore
6/1/2017,295160,ILLIE   Alate,Programmer Analyst,Offshore
6/1/2017,876376,ILLIE       Sahoo,Senior Associate,Onsite
6/1/2017,985444,AYNE      Sahoo,Senior Manager,Onsite
6/1/2017,523568,AYNE   Jha,Associate,Offshore
6/1/2017,547089,IRGINIA Kannan,Senior Associate,Offshore
6/1/2017,501329,ENDELL STEPHEN    Udupi,Senior Associate,Offshore
6/1/2017,204743,ILMA   Singh,Associate,Offshore
6/1/2017,589033,AYNE  Kumar,Associate,Offshore
6/1/2017,579551,ILMA          Vadivel,Programmer Analyst Trainee,Offshore
6/1/2017,157411,ILMA   Singh,Programmer Analyst,Offshore
6/1/2017,997611,ILMA   Manoharan,Associate,Offshore
6/1/2017,434155,AYNE        Subramanian,Associate,Offshore
6/1/2017,310717,ILMA  Kant,Senior Manager,Offshore
6/1/2017,747865,ALTER    Sarkar,Senior Associate,Offshore
6/1/2017,327504,IRGINSharma,Senior Associate,Offshore
6/1/2017,819841,ILMA        Nayak,Associate,Offshore
6/1/2017,322440,IRGINIKumar,Associate,Offshore
6/1/2017,949425,ILLIGrissom,Manager,Onsite
6/1/2017,250808,ENDELAkula,Senior Associate,Offshore
6/1/2017,983281,IRG LILLIEYadav,Associate,Offshore
6/1/2017,966309,VONNE  Channaveeraiah,Associate,Onsite
6/1/2017,621965,IRGINIA Vishwakarma,Senior Associate,Offshore
6/1/2017,641409,ILLARD  Raja Singh,Manager,Offshore
6/1/2017,587112,IRGINIC,Associate,Offshore
6/1/2017,134963,ILMA HEATHAzhahappan,Programmer Analyst,Offshore
6/1/2017,499707,ILLIAM  Agrawal,Programmer Trainee,Offshore
6/1/2017,111247,AYNE Shrey,Associate,Offshore
6/1/2017,679056,ILLIEPaul,Senior Associate,Onsite
6/1/2017,320028,VONNE Francis,Senior Associate,Offshore
6/1/2017,842507,ENDELLSahoo,Associate,Offshore
6/1/2017,276354,AYNE      .,Associate,Offshore
6/1/2017,568019,IRGINISingh,Senior Associate,Offshore
6/1/2017,334669,ENDELL HEATHJagadabi,Programmer Analyst,Offshore
6/1/2017,243992,ALTER      Jayakumar,Programmer Analyst,Offshore
6/1/2017,730295,IRGINIAP,Programmer Analyst,Offshore
6/1/2017,624022,ENDY MR,Programmer Analyst,Offshore
6/1/2017,364394,ENDELLavanya Chekka,Programmer Analyst Trainee,Offshore
6/1/2017,873863,ALTER   EDNA    Gummadi Nithya,Programmer Analyst Trainee,Offshore
6/1/2017,294449,VONN SHACharan,Programmer Analyst Trainee,Offshore
6/1/2017,751008,ILLIAOlety,Programmer Analyst Trainee,Offshore
6/1/2017,904188,ILMA     HEATHRayadurgam,Programmer Analyst Trainee,Offshore
6/1/2017,916397,AYNE     puttamaraju,Programmer Analyst Trainee,Offshore
6/1/2017,331336,ALTER  Sharma,Programmer Analyst,Offshore
6/1/2017,377031,IRGINIBochare,Programmer Analyst,Offshore
6/1/2017,202700,ENDELGogia,Programmer Analyst,Offshore
6/1/2017,130448,ESLEY Takey,Programmer Analyst Trainee,Offshore
6/1/2017,671809,IRGINIAThorat,Programmer Analyst,Offshore
6/1/2017,861029,IRG SUZANBattaluri,Programmer Analyst,Offshore
6/1/2017,264244,ILMA  Roy,Programmer Analyst,Offshore
6/1/2017,162962,ENDELL Deka,Programmer Analyst,Offshore
6/1/2017,281545,AYNE  Singh,Programmer Analyst,Offshore
6/1/2017,160017,AYNE   Kumar Pandey,Programmer Analyst,Offshore
6/1/2017,333395,IRGINBhardwaj,Programmer Analyst Trainee,Offshore
6/1/2017,354996,IRGIN ELIZABES,Programmer Analyst Trainee,Offshore
6/1/2017,298411,ILLIE  Lohar,Programmer Analyst,Offshore
6/1/2017,365357,IRGINIAS,Programmer Analyst,Offshore
6/1/2017,863425,ILLIE Sharma,Programmer Analyst Trainee,Offshore
6/1/2017,240576,ILMA   Kohli,Programmer Analyst,Offshore
6/1/2017,408692,ENDELL Gupta,Programmer Analyst,Offshore
6/1/2017,322793,ILMAParekh,Programmer Analyst,Offshore
6/1/2017,151502,ALLACEYadav,Programmer Analyst Trainee,Offshore
6/1/2017,604314,IRGINNijhawan,Programmer Analyst,Offshore
6/1/2017,662691,VONNE    Singh,Programmer Analyst Trainee,Offshore
6/1/2017,683089,AYNE        Sankarapandian,Programmer Analyst,Offshore
6/1/2017,280498,ILMA  Mutnuru,Programmer Analyst,Offshore
6/1/2017,909566,IRGINKumar,Programmer Analyst,Offshore
6/1/2017,206431,IRGINTangri,Programmer Analyst,Offshore
6/1/2017,590148,ALTER    Paul,Programmer Analyst,Offshore
6/1/2017,775078,OLANDARanjan,Programmer Analyst,Offshore
6/1/2017,277610,IVIAN   Das,Programmer Analyst,Offshore
6/1/2017,452749,ENDELL    Shukla,Programmer Analyst,Offshore
6/1/2017,487164,VONNE  HEATHPanda,Manager,Offshore
6/1/2017,737455,IRGINIMilan,Programmer Analyst,Offshore
6/1/2017,791279,VONNE  Joshi,Programmer Analyst,Offshore
6/1/2017,139626,IRGINIA S,Associate,Offshore
6/1/2017,394076,OLANDAMayank,Programmer Analyst Trainee,Offshore
6/1/2017,228169,VONNE Sharma,Manager,Onsite
6/1/2017,257386,ENDELL C V,Associate,Offshore
6/1/2017,456346,ENDELL   R,Associate,Offshore
6/1/2017,178656,IRGINIM K,Associate,Offshore
6/1/2017,606981,ENDELLMaharishi,Manager,Offshore
6/1/2017,675820,ENDELL Gangopadhyay,Associate,Offshore
6/1/2017,615191,ILMA   HEATH TONI Somidi,Senior Associate,Onsite
6/1/2017,235765,ILBUR    Muthuvairavan,Senior Associate,Onsite
6/1/2017,931581,ILMA   Madalli,Manager,Onsite
6/1/2017,993952,ILMA  Sen Gupta,Associate Director,Offshore
6/1/2017,386077,ILLIE Jose,Associate,Offshore
6/1/2017,407160,IRGINIA G V,Manager,Offshore
6/1/2017,500041,ILMAPillai,Manager,Offshore
6/1/2017,270460,ILMA   Brake,Associate Director,Onsite
6/1/2017,400232,IRGINIBasak,Manager,Onsite
6/1/2017,582455,IRGINGupta,Senior Associate,Offshore
6/1/2017,814895,IRGINISarda,Associate,Offshore
